date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
22-04-2000,South Africa,Lesotho,Africa,Africa,FIFA World Cup qualification,Win
22-04-2000,St. Kitts and Nevis,St. Vincent and the Grenadines,North America,North America,FIFA World Cup qualification,Lose
22-04-2000,Tunisia,Mauritania,Africa,Africa,FIFA World Cup qualification,Win
22-04-2000,Zambia,Botswana,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Angola,Eswatini,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Bermuda,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Draw
23-04-2000,Burkina Faso,Ethiopia,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Cameroon,Somalia,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Congo,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Congo DR,Djibouti,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Egypt,Mauritius,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Ghana,Tanzania,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Guinea,Uganda,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Côte d'Ivoire,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Liberia,Chad,Africa,Africa,FIFA World Cup qualification,Draw
23-04-2000,Mali,Libya,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Mozambique,Sudan,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Senegal,Benin,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Togo,Guinea-Bissau,Africa,Africa,FIFA World Cup qualification,Win
23-04-2000,Zimbabwe,Central African Republic,Africa,Africa,FIFA World Cup qualification,Win
26-04-2000,Bolivia,Colombia,South America,South America,FIFA World Cup qualification,Draw
26-04-2000,Brazil,Ecuador,South America,South America,FIFA World Cup qualification,Win
26-04-2000,Chile,Peru,South America,South America,FIFA World Cup qualification,Draw
26-04-2000,Paraguay,Uruguay,South America,South America,FIFA World Cup qualification,Win
26-04-2000,Venezuela,Argentina,South America,South America,FIFA World Cup qualification,Lose
07-05-2000,Cuba,Barbados,North America,North America,FIFA World Cup qualification,Draw
07-05-2000,El Salvador,Guatemala,North America,North America,FIFA World Cup qualification,Draw
07-05-2000,Honduras,Panama,North America,North America,FIFA World Cup qualification,Win
07-05-2000,Trinidad and Tobago,Haiti,South America,North America,FIFA World Cup qualification,Win
19-05-2000,Guatemala,Belize,North America,North America,FIFA World Cup qualification,Draw
19-05-2000,Haiti,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Draw
21-05-2000,Barbados,Cuba,North America,North America,FIFA World Cup qualification,Win
21-05-2000,Panama,Nicaragua,North America,North America,FIFA World Cup qualification,Win
03-06-2000,Honduras,Haiti,North America,North America,FIFA World Cup qualification,Win
03-06-2000,Paraguay,Ecuador,South America,South America,FIFA World Cup qualification,Win
03-06-2000,Uruguay,Chile,South America,South America,FIFA World Cup qualification,Win
04-06-2000,Argentina,Bolivia,South America,South America,FIFA World Cup qualification,Win
04-06-2000,Colombia,Venezuela,South America,South America,FIFA World Cup qualification,Win
04-06-2000,Cuba,Canada,North America,North America,FIFA World Cup qualification,Lose
04-06-2000,Peru,Brazil,South America,South America,FIFA World Cup qualification,Lose
11-06-2000,Antigua and Barbuda,Guatemala,North America,North America,FIFA World Cup qualification,Lose
11-06-2000,Canada,Cuba,North America,North America,FIFA World Cup qualification,Draw
16-06-2000,Algeria,Senegal,Africa,Africa,FIFA World Cup qualification,Draw
17-06-2000,Haiti,Honduras,North America,North America,FIFA World Cup qualification,Lose
17-06-2000,Madagascar,Congo DR,Africa,Africa,FIFA World Cup qualification,Win
17-06-2000,Malawi,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Draw
17-06-2000,Namibia,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
17-06-2000,Nigeria,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Win
18-06-2000,Angola,Zambia,Africa,Africa,FIFA World Cup qualification,Win
18-06-2000,Guatemala,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
18-06-2000,Guinea,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
18-06-2000,Côte d'Ivoire,Tunisia,Africa,Africa,FIFA World Cup qualification,Draw
18-06-2000,Libya,Cameroon,Africa,Africa,FIFA World Cup qualification,Lose
18-06-2000,Sudan,Liberia,Africa,Africa,FIFA World Cup qualification,Win
28-06-2000,Brazil,Uruguay,South America,South America,FIFA World Cup qualification,Draw
28-06-2000,Venezuela,Bolivia,South America,South America,FIFA World Cup qualification,Win
29-06-2000,Chile,Paraguay,South America,South America,FIFA World Cup qualification,Win
29-06-2000,Colombia,Argentina,South America,South America,FIFA World Cup qualification,Lose
29-06-2000,Ecuador,Peru,South America,South America,FIFA World Cup qualification,Win
08-07-2000,Tunisia,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
08-07-2000,Zambia,Togo,Africa,Africa,FIFA World Cup qualification,Win
09-07-2000,Burkina Faso,Guinea,Africa,Africa,FIFA World Cup qualification,Lose
09-07-2000,Cameroon,Angola,Africa,Africa,FIFA World Cup qualification,Win
09-07-2000,Congo DR,Congo,Africa,Africa,FIFA World Cup qualification,Win
09-07-2000,Ghana,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Win
09-07-2000,Liberia,Nigeria,Africa,Africa,FIFA World Cup qualification,Win
09-07-2000,Morocco,Algeria,Africa,Africa,FIFA World Cup qualification,Win
09-07-2000,Senegal,Egypt,Africa,Africa,FIFA World Cup qualification,Draw
09-07-2000,Zimbabwe,South Africa,Africa,Africa,FIFA World Cup qualification,Lose
16-07-2000,Barbados,Costa Rica,North America,North America,FIFA World Cup qualification,Win
16-07-2000,Canada,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Lose
16-07-2000,El Salvador,Honduras,North America,North America,FIFA World Cup qualification,Lose
16-07-2000,Guatemala,USA,North America,North America,FIFA World Cup qualification,Draw
16-07-2000,Panama,Mexico,North America,North America,FIFA World Cup qualification,Lose
18-07-2000,Paraguay,Brazil,South America,South America,FIFA World Cup qualification,Win
18-07-2000,Uruguay,Venezuela,South America,South America,FIFA World Cup qualification,Win
19-07-2000,Argentina,Ecuador,South America,South America,FIFA World Cup qualification,Win
19-07-2000,Bolivia,Chile,South America,South America,FIFA World Cup qualification,Win
19-07-2000,Peru,Colombia,South America,South America,FIFA World Cup qualification,Lose
22-07-2000,Guatemala,Barbados,North America,North America,FIFA World Cup qualification,Win
23-07-2000,Costa Rica,USA,North America,North America,FIFA World Cup qualification,Win
23-07-2000,Jamaica,Honduras,North America,North America,FIFA World Cup qualification,Win
23-07-2000,Panama,Canada,North America,North America,FIFA World Cup qualification,Draw
23-07-2000,Trinidad and Tobago,Mexico,South America,North America,FIFA World Cup qualification,Win
25-07-2000,Ecuador,Colombia,South America,South America,FIFA World Cup qualification,Draw
25-07-2000,Venezuela,Chile,South America,South America,FIFA World Cup qualification,Lose
26-07-2000,Brazil,Argentina,South America,South America,FIFA World Cup qualification,Win
26-07-2000,Uruguay,Peru,South America,South America,FIFA World Cup qualification,Draw
27-07-2000,Bolivia,Paraguay,South America,South America,FIFA World Cup qualification,Draw
15-08-2000,Chile,Brazil,South America,South America,FIFA World Cup qualification,Win
15-08-2000,Colombia,Uruguay,South America,South America,FIFA World Cup qualification,Win
15-08-2000,Costa Rica,Guatemala,North America,North America,FIFA World Cup qualification,Win
15-08-2000,Mexico,Canada,North America,North America,FIFA World Cup qualification,Win
16-08-2000,Argentina,Paraguay,South America,South America,FIFA World Cup qualification,Draw
16-08-2000,Ecuador,Bolivia,South America,South America,FIFA World Cup qualification,Win
16-08-2000,Estonia,Andorra,Europe,Europe,FIFA World Cup qualification,Win
16-08-2000,Jamaica,El Salvador,North America,North America,FIFA World Cup qualification,Win
16-08-2000,Peru,Venezuela,South America,South America,FIFA World Cup qualification,Win
16-08-2000,Trinidad and Tobago,Panama,South America,North America,FIFA World Cup qualification,Win
16-08-2000,USA,Barbados,North America,North America,FIFA World Cup qualification,Win
02-09-2000,Andorra,Cyprus,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Azerbaijan,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Belarus,Wales,Europe,Europe,FIFA World Cup qualification,Win
02-09-2000,Belgium,Croatia,Europe,Europe,FIFA World Cup qualification,Draw
02-09-2000,Bosnia and Herzegovina,Spain,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Bulgaria,Czech Republic,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Chile,Colombia,South America,South America,FIFA World Cup qualification,Lose
02-09-2000,Finland,Albania,Europe,Europe,FIFA World Cup qualification,Win
02-09-2000,Germany,Greece,Europe,Europe,FIFA World Cup qualification,Win
02-09-2000,Honduras,El Salvador,North America,North America,FIFA World Cup qualification,Win
02-09-2000,Iceland,Denmark,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Latvia,Scotland,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Netherlands,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Draw
02-09-2000,Northern Ireland,Malta,Europe,Europe,FIFA World Cup qualification,Win
02-09-2000,Norway,Armenia,Europe,Europe,FIFA World Cup qualification,Draw
02-09-2000,Paraguay,Venezuela,South America,South America,FIFA World Cup qualification,Win
02-09-2000,Switzerland,Russia,Europe,Europe,FIFA World Cup qualification,Lose
02-09-2000,Turkey,Moldova,Europe,Europe,FIFA World Cup qualification,Win
02-09-2000,Ukraine,Poland,Europe,Europe,FIFA World Cup qualification,Lose
03-09-2000,Brazil,Bolivia,South America,South America,FIFA World Cup qualification,Win
03-09-2000,Costa Rica,Barbados,North America,North America,FIFA World Cup qualification,Win
03-09-2000,Estonia,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
03-09-2000,Faroe Islands,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
03-09-2000,Hungary,Italy,Europe,Europe,FIFA World Cup qualification,Draw
03-09-2000,Israel,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
03-09-2000,Mexico,Panama,North America,North America,FIFA World Cup qualification,Win
03-09-2000,Peru,Argentina,South America,South America,FIFA World Cup qualification,Lose
03-09-2000,Romania,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
03-09-2000,Slovakia,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
03-09-2000,Trinidad and Tobago,Canada,South America,North America,FIFA World Cup qualification,Win
03-09-2000,Uruguay,Ecuador,South America,South America,FIFA World Cup qualification,Win
03-09-2000,USA,Guatemala,North America,North America,FIFA World Cup qualification,Win
06-10-2000,North Macedonia,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Andorra,Estonia,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Armenia,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Bulgaria,Malta,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Colombia,Paraguay,South America,South America,FIFA World Cup qualification,Lose
07-10-2000,Cyprus,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Czech Republic,Iceland,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,England,Germany,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Greece,Finland,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Italy,Romania,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Latvia,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Liechtenstein,Austria,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Lithuania,Georgia,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Luxembourg,Slovenia,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Moldova,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Northern Ireland,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
07-10-2000,Poland,Belarus,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Portugal,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Draw
07-10-2000,San Marino,Scotland,Europe,Europe,FIFA World Cup qualification,Lose
07-10-2000,Spain,Israel,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Sweden,Turkey,Europe,Europe,FIFA World Cup qualification,Draw
07-10-2000,Switzerland,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
07-10-2000,Wales,Norway,Europe,Europe,FIFA World Cup qualification,Draw
08-10-2000,Argentina,Uruguay,South America,South America,FIFA World Cup qualification,Win
08-10-2000,Barbados,Guatemala,North America,North America,FIFA World Cup qualification,Lose
08-10-2000,Bolivia,Peru,South America,South America,FIFA World Cup qualification,Win
08-10-2000,Ecuador,Chile,South America,South America,FIFA World Cup qualification,Win
08-10-2000,Honduras,Jamaica,North America,North America,FIFA World Cup qualification,Win
08-10-2000,Mexico,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
08-10-2000,Venezuela,Brazil,South America,South America,FIFA World Cup qualification,Lose
09-10-2000,Canada,Panama,North America,North America,FIFA World Cup qualification,Win
11-10-2000,Albania,Greece,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Austria,Spain,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Azerbaijan,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
11-10-2000,Belarus,Armenia,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Croatia,Scotland,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Denmark,Bulgaria,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Finland,England,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Iceland,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Republic of Ireland,Estonia,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Israel,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Italy,Georgia,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Lithuania,Hungary,Europe,Europe,FIFA World Cup qualification,Lose
11-10-2000,Malta,Czech Republic,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Moldova,North Macedonia,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Netherlands,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
11-10-2000,Norway,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
11-10-2000,Poland,Wales,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Russia,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
11-10-2000,Slovakia,Sweden,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,Slovenia,Switzerland,Europe,Europe,FIFA World Cup qualification,Draw
11-10-2000,USA,Costa Rica,North America,North America,FIFA World Cup qualification,Draw
15-11-2000,Barbados,USA,North America,North America,FIFA World Cup qualification,Lose
15-11-2000,Bolivia,Uruguay,South America,South America,FIFA World Cup qualification,Draw
15-11-2000,Brazil,Colombia,South America,South America,FIFA World Cup qualification,Win
15-11-2000,Canada,Mexico,North America,North America,FIFA World Cup qualification,Draw
15-11-2000,Chile,Argentina,South America,South America,FIFA World Cup qualification,Lose
15-11-2000,Cyprus,Andorra,Europe,Europe,FIFA World Cup qualification,Win
15-11-2000,El Salvador,Jamaica,North America,North America,FIFA World Cup qualification,Win
15-11-2000,Guatemala,Costa Rica,North America,North America,FIFA World Cup qualification,Win
15-11-2000,Paraguay,Peru,South America,South America,FIFA World Cup qualification,Win
15-11-2000,San Marino,Latvia,Europe,Europe,FIFA World Cup qualification,Lose
15-11-2000,Trinidad and Tobago,Panama,South America,North America,FIFA World Cup qualification,Win
15-11-2000,Venezuela,Ecuador,South America,South America,FIFA World Cup qualification,Lose
24-11-2000,IR Iran,Guam,Asia,Asia,FIFA World Cup qualification,Win
26-11-2000,Tajikistan,Guam,Asia,Asia,FIFA World Cup qualification,Win
28-11-2000,IR Iran,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
06-01-2001,Costa Rica,Guatemala,North America,North America,FIFA World Cup qualification,Win
26-01-2001,Algeria,Namibia,Africa,Africa,FIFA World Cup qualification,Win
27-01-2001,Nigeria,Sudan,Africa,Africa,FIFA World Cup qualification,Win
27-01-2001,South Africa,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
28-01-2001,Angola,Libya,Africa,Africa,FIFA World Cup qualification,Win
28-01-2001,Congo,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
28-01-2001,Egypt,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
28-01-2001,Ghana,Liberia,Africa,Africa,FIFA World Cup qualification,Lose
28-01-2001,Guinea,Malawi,Africa,Africa,FIFA World Cup qualification,Draw
28-01-2001,Madagascar,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Lose
28-01-2001,Togo,Cameroon,Africa,Africa,FIFA World Cup qualification,Lose
03-02-2001,Bahrain,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
03-02-2001,Singapore,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Lose
06-02-2001,Bahrain,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
06-02-2001,Singapore,Kuwait,Asia,Asia,FIFA World Cup qualification,Draw
08-02-2001,Saudi Arabia,Mongolia,Asia,Asia,FIFA World Cup qualification,Win
08-02-2001,Vietnam,Bangladesh,Asia,Asia,FIFA World Cup qualification,Draw
09-02-2001,Kyrgyz Republic,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
09-02-2001,Singapore,Bahrain,Asia,Asia,FIFA World Cup qualification,Lose
10-02-2001,Mongolia,Vietnam,Asia,Asia,FIFA World Cup qualification,Lose
10-02-2001,Saudi Arabia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
12-02-2001,Mongolia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Lose
12-02-2001,Saudi Arabia,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
15-02-2001,Bangladesh,Vietnam,Asia,Asia,FIFA World Cup qualification,Lose
15-02-2001,Saudi Arabia,Mongolia,Asia,Asia,FIFA World Cup qualification,Win
17-02-2001,Saudi Arabia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
17-02-2001,Vietnam,Mongolia,Asia,Asia,FIFA World Cup qualification,Win
19-02-2001,Bangladesh,Mongolia,Asia,Asia,FIFA World Cup qualification,Draw
19-02-2001,Saudi Arabia,Vietnam,Asia,Asia,FIFA World Cup qualification,Win
21-02-2001,Kuwait,Singapore,Asia,Asia,FIFA World Cup qualification,Win
21-02-2001,Kyrgyz Republic,Bahrain,Asia,Asia,FIFA World Cup qualification,Lose
23-02-2001,Libya,Togo,Africa,Africa,FIFA World Cup qualification,Draw
24-02-2001,Bahrain,Singapore,Asia,Asia,FIFA World Cup qualification,Win
24-02-2001,Burkina Faso,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Lose
24-02-2001,Kuwait,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Win
24-02-2001,Morocco,Senegal,Africa,Africa,FIFA World Cup qualification,Draw
24-02-2001,Namibia,Egypt,Africa,Africa,FIFA World Cup qualification,Draw
25-02-2001,Cameroon,Zambia,Africa,Africa,FIFA World Cup qualification,Win
25-02-2001,Liberia,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Win
25-02-2001,Malawi,South Africa,Africa,Africa,FIFA World Cup qualification,Lose
25-02-2001,Sudan,Ghana,Africa,Africa,FIFA World Cup qualification,Win
25-02-2001,Tunisia,Congo DR,Africa,Africa,FIFA World Cup qualification,Win
27-02-2001,Kuwait,Bahrain,Asia,Asia,FIFA World Cup qualification,Lose
27-02-2001,Kyrgyz Republic,Singapore,Asia,Asia,FIFA World Cup qualification,Draw
28-02-2001,Belgium,San Marino,Europe,Europe,FIFA World Cup qualification,Win
28-02-2001,Costa Rica,Honduras,North America,North America,FIFA World Cup qualification,Draw
28-02-2001,Jamaica,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
28-02-2001,Portugal,Andorra,Europe,Europe,FIFA World Cup qualification,Win
28-02-2001,USA,Mexico,North America,North America,FIFA World Cup qualification,Win
04-03-2001,Hong Kong,Palestine,Asia,Asia,FIFA World Cup qualification,Draw
04-03-2001,Qatar,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
08-03-2001,Hong Kong,Malaysia,Asia,Asia,FIFA World Cup qualification,Lose
08-03-2001,Palestine,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
10-03-2001,Congo DR,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Lose
10-03-2001,Senegal,Namibia,Africa,Africa,FIFA World Cup qualification,Win
10-03-2001,Sierra Leone,Sudan,Africa,Africa,FIFA World Cup qualification,Lose
10-03-2001,Zambia,Libya,Africa,Africa,FIFA World Cup qualification,Win
11-03-2001,Egypt,Algeria,Africa,Africa,FIFA World Cup qualification,Win
11-03-2001,Ghana,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
11-03-2001,Hong Kong,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
11-03-2001,Palestine,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
11-03-2001,Togo,Angola,Africa,Africa,FIFA World Cup qualification,Draw
11-03-2001,Zimbabwe,Malawi,Africa,Africa,FIFA World Cup qualification,Win
20-03-2001,Palestine,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
20-03-2001,Qatar,Malaysia,Asia,Asia,FIFA World Cup qualification,Draw
23-03-2001,Hong Kong,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
23-03-2001,Qatar,Palestine,Asia,Asia,FIFA World Cup qualification,Win
24-03-2001,Andorra,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,Armenia,Wales,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Azerbaijan,Moldova,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Bosnia and Herzegovina,Austria,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Bulgaria,Iceland,Europe,Europe,FIFA World Cup qualification,Win
24-03-2001,Croatia,Latvia,Europe,Europe,FIFA World Cup qualification,Win
24-03-2001,Cyprus,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,England,Finland,Europe,Europe,FIFA World Cup qualification,Win
24-03-2001,Germany,Albania,Europe,Europe,FIFA World Cup qualification,Win
24-03-2001,Hungary,Lithuania,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Luxembourg,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,Malta,Denmark,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,Northern Ireland,Czech Republic,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,Norway,Poland,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,Romania,Italy,Europe,Europe,FIFA World Cup qualification,Lose
24-03-2001,Russia,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Scotland,Belgium,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Spain,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
24-03-2001,Sweden,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
24-03-2001,Turkey,Slovakia,Europe,Europe,FIFA World Cup qualification,Draw
24-03-2001,Ukraine,Belarus,Europe,Europe,FIFA World Cup qualification,Draw
25-03-2001,Malaysia,Palestine,Asia,Asia,FIFA World Cup qualification,Win
25-03-2001,Mexico,Jamaica,North America,North America,FIFA World Cup qualification,Win
25-03-2001,Qatar,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
27-03-2001,Colombia,Bolivia,South America,South America,FIFA World Cup qualification,Win
27-03-2001,Peru,Chile,South America,South America,FIFA World Cup qualification,Win
28-03-2001,Albania,England,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,Andorra,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,Argentina,Venezuela,South America,South America,FIFA World Cup qualification,Win
28-03-2001,Austria,Israel,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Belarus,Norway,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Bulgaria,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Costa Rica,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
28-03-2001,Cyprus,Estonia,Europe,Europe,FIFA World Cup qualification,Draw
28-03-2001,Czech Republic,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
28-03-2001,Ecuador,Brazil,South America,South America,FIFA World Cup qualification,Win
28-03-2001,Georgia,Romania,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,Greece,Germany,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,Honduras,USA,North America,North America,FIFA World Cup qualification,Lose
28-03-2001,Italy,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Liechtenstein,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,North Macedonia,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,Moldova,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
28-03-2001,Poland,Armenia,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Portugal,Netherlands,Europe,Europe,FIFA World Cup qualification,Draw
28-03-2001,Russia,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Scotland,San Marino,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Slovakia,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Switzerland,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
28-03-2001,Uruguay,Paraguay,South America,South America,FIFA World Cup qualification,Lose
28-03-2001,Wales,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
01-04-2001,Maldives,Cambodia,Africa,Asia,FIFA World Cup qualification,Win
07-04-2001,Brunei Darussalam,Yemen,Asia,Asia,FIFA World Cup qualification,Lose
07-04-2001,Fiji,American Samoa,Oceania,Oceania,FIFA World Cup qualification,Win
07-04-2001,Samoa,Tonga,Oceania,Africa,FIFA World Cup qualification,Lose
08-04-2001,India,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
08-04-2001,Indonesia,Maldives,Asia,Africa,FIFA World Cup qualification,Win
09-04-2001,American Samoa,Samoa,Oceania,Oceania,FIFA World Cup qualification,Lose
09-04-2001,Australia,Tonga,Oceania,Africa,FIFA World Cup qualification,Win
11-04-2001,Australia,American Samoa,Oceania,Oceania,FIFA World Cup qualification,Win
11-04-2001,Samoa,Fiji,Oceania,Oceania,FIFA World Cup qualification,Lose
12-04-2001,Iraq,Macau,Asia,Asia,FIFA World Cup qualification,Win
12-04-2001,Nepal,Kazakhstan,Asia,Europe,FIFA World Cup qualification,Lose
14-04-2001,American Samoa,Tonga,Oceania,Africa,FIFA World Cup qualification,Lose
14-04-2001,Australia,Fiji,Oceania,Oceania,FIFA World Cup qualification,Win
14-04-2001,Brunei Darussalam,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
14-04-2001,Iraq,Nepal,Asia,Asia,FIFA World Cup qualification,Win
14-04-2001,Kazakhstan,Macau,Europe,Asia,FIFA World Cup qualification,Win
15-04-2001,Cambodia,Maldives,Asia,Africa,FIFA World Cup qualification,Draw
15-04-2001,India,Yemen,Asia,Asia,FIFA World Cup qualification,Draw
16-04-2001,Australia,Samoa,Oceania,Oceania,FIFA World Cup qualification,Win
16-04-2001,Iraq,Kazakhstan,Asia,Europe,FIFA World Cup qualification,Draw
