date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2001-07-15,Congo DR,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
2001-07-15,Ghana,Sudan,Africa,Africa,FIFA World Cup qualification,Win
2001-07-15,Togo,Libya,Africa,Africa,FIFA World Cup qualification,Win
2001-07-15,Zimbabwe,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
2001-07-21,Algeria,Egypt,Africa,Africa,FIFA World Cup qualification,Draw
2001-07-21,Namibia,Senegal,Africa,Africa,FIFA World Cup qualification,Lose
2001-07-27,Libya,Zambia,Africa,Africa,FIFA World Cup qualification,Lose
2001-07-28,Malawi,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Lose
2001-07-29,Angola,Togo,Africa,Africa,FIFA World Cup qualification,Draw
2001-07-29,Côte d'Ivoire,Congo DR,Africa,Africa,FIFA World Cup qualification,Lose
2001-07-29,Madagascar,Congo,Africa,Africa,FIFA World Cup qualification,Win
2001-07-29,Nigeria,Ghana,Africa,Africa,FIFA World Cup qualification,Win
2001-07-29,Sudan,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Win
2001-08-14,Chile,Bolivia,South America,South America,FIFA World Cup qualification,Draw
2001-08-14,Venezuela,Uruguay,South America,South America,FIFA World Cup qualification,Win
2001-08-15,Brazil,Paraguay,South America,South America,FIFA World Cup qualification,Win
2001-08-15,Ecuador,Argentina,South America,South America,FIFA World Cup qualification,Lose
2001-08-15,Estonia,Cyprus,Europe,Europe,FIFA World Cup qualification,Draw
2001-08-16,Colombia,Peru,South America,South America,FIFA World Cup qualification,Lose
2001-08-16,Qatar,Oman,Asia,Asia,FIFA World Cup qualification,Draw
2001-08-17,Iraq,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2001-08-17,Saudi Arabia,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2001-08-17,United Arab Emirates,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Win
2001-08-23,Bahrain,Iraq,Asia,Asia,FIFA World Cup qualification,Win
2001-08-24,IR Iran,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Win
2001-08-25,China PR,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2001-08-26,Uzbekistan,Qatar,Asia,Asia,FIFA World Cup qualification,Win
2001-08-31,Oman,China PR,Asia,Asia,FIFA World Cup qualification,Lose
2001-08-31,Saudi Arabia,Iraq,Asia,Asia,FIFA World Cup qualification,Win
2001-08-31,United Arab Emirates,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-01,Albania,Finland,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Andorra,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Belarus,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Bosnia and Herzegovina,Israel,Europe,Europe,FIFA World Cup qualification,Draw
2001-09-01,Denmark,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Draw
2001-09-01,Faroe Islands,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Georgia,Hungary,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Germany,England,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Iceland,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Republic of Ireland,Netherlands,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Lithuania,Italy,Europe,Europe,FIFA World Cup qualification,Draw
2001-09-01,North Macedonia,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Malta,Bulgaria,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Moldova,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Poland,Norway,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Scotland,Croatia,Europe,Europe,FIFA World Cup qualification,Draw
2001-09-01,Slovakia,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-01,Slovenia,Russia,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Spain,Austria,Europe,Europe,FIFA World Cup qualification,Win
2001-09-01,Thailand,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-01,Trinidad and Tobago,Costa Rica,South America,North America,FIFA World Cup qualification,Lose
2001-09-01,USA,Honduras,North America,North America,FIFA World Cup qualification,Lose
2001-09-01,Wales,Armenia,Europe,Europe,FIFA World Cup qualification,Draw
2001-09-02,Jamaica,Mexico,North America,North America,FIFA World Cup qualification,Lose
2001-09-04,Chile,Venezuela,South America,South America,FIFA World Cup qualification,Lose
2001-09-04,Peru,Uruguay,South America,South America,FIFA World Cup qualification,Lose
2001-09-05,Argentina,Brazil,South America,South America,FIFA World Cup qualification,Win
2001-09-05,Austria,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Azerbaijan,North Macedonia,Europe,Europe,FIFA World Cup qualification,Draw
2001-09-05,Belarus,Poland,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Belgium,Scotland,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Bulgaria,Denmark,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Colombia,Ecuador,South America,South America,FIFA World Cup qualification,Draw
2001-09-05,Costa Rica,USA,North America,North America,FIFA World Cup qualification,Win
2001-09-05,Cyprus,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Czech Republic,Malta,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,England,Albania,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Faroe Islands,Russia,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Finland,Greece,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Georgia,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Honduras,Jamaica,North America,North America,FIFA World Cup qualification,Win
2001-09-05,Hungary,Romania,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Liechtenstein,Spain,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Luxembourg,Switzerland,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Mexico,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
2001-09-05,Netherlands,Estonia,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Northern Ireland,Iceland,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Norway,Wales,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Paraguay,Bolivia,South America,South America,FIFA World Cup qualification,Win
2001-09-05,San Marino,Croatia,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Slovakia,Moldova,Europe,Europe,FIFA World Cup qualification,Win
2001-09-05,Turkey,Sweden,Europe,Europe,FIFA World Cup qualification,Lose
2001-09-05,Ukraine,Armenia,Europe,Europe,FIFA World Cup qualification,Win
2001-09-06,Bahrain,Thailand,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-07,Iraq,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-07,Qatar,China PR,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-08,Uzbekistan,Oman,Asia,Asia,FIFA World Cup qualification,Win
2001-09-14,IR Iran,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-14,Oman,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-15,China PR,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Win
2001-09-15,Thailand,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-21,Bahrain,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-21,Oman,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-22,Thailand,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-22,Uzbekistan,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-27,United Arab Emirates,China PR,Asia,Asia,FIFA World Cup qualification,Lose
2001-09-28,Iraq,Bahrain,Asia,Asia,FIFA World Cup qualification,Win
2001-09-28,Qatar,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Draw
2001-09-28,Saudi Arabia,IR Iran,Asia,Asia,FIFA World Cup qualification,Draw
2001-10-04,Qatar,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Lose
2001-10-05,IR Iran,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2001-10-05,Iraq,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2001-10-06,Armenia,Norway,Europe,Europe,FIFA World Cup qualification,Lose
2001-10-06,Bolivia,Ecuador,South America,South America,FIFA World Cup qualification,Lose
2001-10-06,Croatia,Belgium,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Czech Republic,Bulgaria,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Denmark,Iceland,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,England,Greece,Europe,Europe,FIFA World Cup qualification,Draw
2001-10-06,Germany,Finland,Europe,Europe,FIFA World Cup qualification,Draw
2001-10-06,Republic of Ireland,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Italy,Hungary,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Malta,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Lose
2001-10-06,Moldova,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
2001-10-06,Netherlands,Andorra,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Poland,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
2001-10-06,Portugal,Estonia,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Romania,Georgia,Europe,Europe,FIFA World Cup qualification,Draw
2001-10-06,Russia,Switzerland,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Scotland,Latvia,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Slovenia,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
2001-10-06,Venezuela,Peru,South America,South America,FIFA World Cup qualification,Win
2001-10-06,Wales,Belarus,Europe,Europe,FIFA World Cup qualification,Win
2001-10-07,Bosnia and Herzegovina,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
2001-10-07,Brazil,Chile,South America,South America,FIFA World Cup qualification,Win
2001-10-07,China PR,Oman,Asia,Asia,FIFA World Cup qualification,Win
2001-10-07,Costa Rica,Mexico,North America,North America,FIFA World Cup qualification,Draw
2001-10-07,Honduras,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Lose
2001-10-07,North Macedonia,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
2001-10-07,Paraguay,Argentina,South America,South America,FIFA World Cup qualification,Draw
2001-10-07,Sweden,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
2001-10-07,Uruguay,Colombia,South America,South America,FIFA World Cup qualification,Draw
2001-10-07,USA,Jamaica,North America,North America,FIFA World Cup qualification,Win
2001-10-12,IR Iran,Iraq,Asia,Asia,FIFA World Cup qualification,Win
2001-10-13,China PR,Qatar,Asia,Asia,FIFA World Cup qualification,Win
2001-10-13,Oman,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Win
2001-10-16,Thailand,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2001-10-19,United Arab Emirates,Oman,Asia,Asia,FIFA World Cup qualification,Draw
2001-10-19,Uzbekistan,China PR,Asia,Asia,FIFA World Cup qualification,Win
2001-10-21,Bahrain,IR Iran,Asia,Asia,FIFA World Cup qualification,Win
2001-10-21,Saudi Arabia,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2001-10-25,IR Iran,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2001-10-27,Israel,Austria,Europe,Europe,FIFA World Cup qualification,Draw
2001-10-31,United Arab Emirates,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2001-11-07,Bolivia,Brazil,South America,South America,FIFA World Cup qualification,Win
2001-11-07,Colombia,Chile,South America,South America,FIFA World Cup qualification,Win
2001-11-07,Ecuador,Uruguay,South America,South America,FIFA World Cup qualification,Draw
2001-11-08,Argentina,Peru,South America,South America,FIFA World Cup qualification,Win
2001-11-08,Venezuela,Paraguay,South America,South America,FIFA World Cup qualification,Win
2001-11-10,Austria,Turkey,Europe,Europe,FIFA World Cup qualification,Lose
2001-11-10,Belgium,Czech Republic,Europe,Europe,FIFA World Cup qualification,Win
2001-11-10,Republic of Ireland,IR Iran,Europe,Asia,FIFA World Cup qualification,Win
2001-11-10,Slovenia,Romania,Europe,Europe,FIFA World Cup qualification,Win
2001-11-10,Ukraine,Germany,Europe,Europe,FIFA World Cup qualification,Draw
2001-11-11,Jamaica,Costa Rica,North America,North America,FIFA World Cup qualification,Lose
2001-11-11,Mexico,Honduras,North America,North America,FIFA World Cup qualification,Win
2001-11-11,Trinidad and Tobago,USA,South America,North America,FIFA World Cup qualification,Draw
2001-11-14,Brazil,Venezuela,South America,South America,FIFA World Cup qualification,Win
2001-11-14,Chile,Ecuador,South America,South America,FIFA World Cup qualification,Draw
2001-11-14,Czech Republic,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
2001-11-14,Germany,Ukraine,Europe,Europe,FIFA World Cup qualification,Win
2001-11-14,Paraguay,Colombia,South America,South America,FIFA World Cup qualification,Lose
2001-11-14,Peru,Bolivia,South America,South America,FIFA World Cup qualification,Draw
2001-11-14,Romania,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
2001-11-14,Turkey,Austria,Europe,Europe,FIFA World Cup qualification,Win
2001-11-14,Uruguay,Argentina,South America,South America,FIFA World Cup qualification,Draw
2001-11-15,IR Iran,Republic of Ireland,Asia,Europe,FIFA World Cup qualification,Win
2001-11-20,Australia,Uruguay,Oceania,South America,FIFA World Cup qualification,Win
2001-11-25,Uruguay,Australia,South America,Oceania,FIFA World Cup qualification,Win
2003-09-06,Argentina,Chile,South America,South America,FIFA World Cup qualification,Draw
2003-09-06,Ecuador,Venezuela,South America,South America,FIFA World Cup qualification,Win
2003-09-06,Peru,Paraguay,South America,South America,FIFA World Cup qualification,Win
2003-09-07,Colombia,Brazil,South America,South America,FIFA World Cup qualification,Lose
2003-09-07,Uruguay,Bolivia,South America,South America,FIFA World Cup qualification,Win
2003-09-09,Chile,Peru,South America,South America,FIFA World Cup qualification,Win
2003-09-09,Venezuela,Argentina,South America,South America,FIFA World Cup qualification,Lose
2003-09-10,Bolivia,Colombia,South America,South America,FIFA World Cup qualification,Win
2003-09-10,Brazil,Ecuador,South America,South America,FIFA World Cup qualification,Win
2003-09-10,Paraguay,Uruguay,South America,South America,FIFA World Cup qualification,Win
2003-10-10,Guinea-Bissau,Mali,Africa,Africa,FIFA World Cup qualification,Lose
2003-10-11,Botswana,Lesotho,Africa,Africa,FIFA World Cup qualification,Win
2003-10-11,Equatorial Guinea,Togo,Africa,Africa,FIFA World Cup qualification,Win
2003-10-11,Madagascar,Benin,Africa,Africa,FIFA World Cup qualification,Draw
2003-10-11,Niger,Algeria,Africa,Africa,FIFA World Cup qualification,Lose
2003-10-11,São Tomé and Príncipe,Libya,Africa,Africa,FIFA World Cup qualification,Lose
2003-10-11,Seychelles,Zambia,Africa,Africa,FIFA World Cup qualification,Lose
2003-10-11,Tanzania,Kenya,Africa,Africa,FIFA World Cup qualification,Draw
2003-10-11,Uganda,Mauritius,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Burundi,Gabon,Africa,Africa,FIFA World Cup qualification,Draw
2003-10-12,Chad,Angola,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Congo,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Ethiopia,Malawi,Africa,Africa,FIFA World Cup qualification,Lose
2003-10-12,Gambia,Liberia,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Guinea,Mozambique,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Rwanda,Namibia,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Sudan,Eritrea,Africa,Africa,FIFA World Cup qualification,Win
2003-10-12,Eswatini,Cabo Verde,Africa,Africa,FIFA World Cup qualification,Draw
2003-10-12,Zimbabwe,Mauritania,Africa,Africa,FIFA World Cup qualification,Win
2003-11-14,Algeria,Niger,Africa,Africa,FIFA World Cup qualification,Win
2003-11-14,Mali,Guinea-Bissau,Africa,Africa,FIFA World Cup qualification,Win
2003-11-14,Mauritania,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Win
2003-11-15,Argentina,Bolivia,South America,South America,FIFA World Cup qualification,Win
2003-11-15,Colombia,Venezuela,South America,South America,FIFA World Cup qualification,Lose
2003-11-15,Gabon,Burundi,Africa,Africa,FIFA World Cup qualification,Win
2003-11-15,Kenya,Tanzania,Africa,Africa,FIFA World Cup qualification,Win
2003-11-15,Malawi,Ethiopia,Africa,Africa,FIFA World Cup qualification,Draw
2003-11-15,Namibia,Rwanda,Africa,Africa,FIFA World Cup qualification,Draw
2003-11-15,Paraguay,Ecuador,South America,South America,FIFA World Cup qualification,Win
2003-11-15,Uruguay,Chile,South America,South America,FIFA World Cup qualification,Win
2003-11-15,Zambia,Seychelles,Africa,Africa,FIFA World Cup qualification,Draw
2003-11-16,Angola,Chad,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Benin,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Cabo Verde,Eswatini,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Eritrea,Sudan,Africa,Africa,FIFA World Cup qualification,Draw
2003-11-16,Ghana,Somalia,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Lesotho,Botswana,Africa,Africa,FIFA World Cup qualification,Draw
2003-11-16,Liberia,Gambia,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Libya,São Tomé and Príncipe,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Mauritius,Uganda,Africa,Africa,FIFA World Cup qualification,Win
2003-11-16,Mozambique,Guinea,Africa,Africa,FIFA World Cup qualification,Lose
2003-11-16,Peru,Brazil,South America,South America,FIFA World Cup qualification,Draw
2003-11-16,Sierra Leone,Congo,Africa,Africa,FIFA World Cup qualification,Draw
2003-11-16,Togo,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Win
2003-11-18,Chile,Paraguay,South America,South America,FIFA World Cup qualification,Lose
2003-11-18,Venezuela,Bolivia,South America,South America,FIFA World Cup qualification,Win
2003-11-19,Brazil,Uruguay,South America,South America,FIFA World Cup qualification,Draw
2003-11-19,Colombia,Argentina,South America,South America,FIFA World Cup qualification,Draw
2003-11-19,Ecuador,Peru,South America,South America,FIFA World Cup qualification,Draw
2003-11-19,Ghana,Somalia,Africa,Africa,FIFA World Cup qualification,Win
2003-11-19,Turkmenistan,Afghanistan,Asia,Asia,FIFA World Cup qualification,Win
2003-11-23,Afghanistan,Turkmenistan,Asia,Asia,FIFA World Cup qualification,Lose
2003-11-26,Bangladesh,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
2003-11-29,Laos,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Draw
2003-11-29,Macau,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Lose
2003-11-29,Mongolia,Maldives,Asia,Africa,FIFA World Cup qualification,Lose
2003-11-29,Pakistan,Kyrgyz Republic,Asia,Asia,FIFA World Cup qualification,Lose
2003-11-30,Tajikistan,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
2003-12-03,Kyrgyz Republic,Pakistan,Asia,Asia,FIFA World Cup qualification,Win
2003-12-03,Maldives,Mongolia,Africa,Asia,FIFA World Cup qualification,Win
2003-12-03,Sri Lanka,Laos,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Bahrain,Syria,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,China PR,Kuwait,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Haiti,Turks and Caicos Islands,North America,North America,FIFA World Cup qualification,Win
2004-02-18,India,Singapore,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,IR Iran,Qatar,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Japan,Oman,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Jordan,Laos,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Korea Republic,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Kyrgyz Republic,Tajikistan,Asia,Asia,FIFA World Cup qualification,Lose
2004-02-18,Malaysia,Hong Kong,Asia,Asia,FIFA World Cup qualification,Lose
2004-02-18,Palestine,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Saudi Arabia,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Turkmenistan,Sri Lanka,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,United Arab Emirates,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2004-02-18,Uzbekistan,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
2004-02-18,Vietnam,Maldives,Asia,Africa,FIFA World Cup qualification,Win
2004-02-18,US Virgin Islands,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Lose
2004-02-18,Yemen,Korea DPR,Asia,Asia,FIFA World Cup qualification,Draw
2004-02-21,Turks and Caicos Islands,Haiti,North America,North America,FIFA World Cup qualification,Lose
2004-02-22,British Virgin Islands,St. Lucia,North America,North America,FIFA World Cup qualification,Lose
2004-02-22,Cayman Islands,Cuba,North America,North America,FIFA World Cup qualification,Lose
2004-02-28,Aruba,Suriname,North America,South America,FIFA World Cup qualification,Lose
2004-02-28,Grenada,Guyana,North America,South America,FIFA World Cup qualification,Win
2004-02-29,Bermuda,Montserrat,North America,North America,FIFA World Cup qualification,Win
2004-03-14,Guyana,Grenada,South America,North America,FIFA World Cup qualification,Lose
2004-03-19,Dominican Republic,Anguilla,North America,North America,FIFA World Cup qualification,Draw
2004-03-21,Dominican Republic,Anguilla,North America,North America,FIFA World Cup qualification,Win
2004-03-21,Montserrat,Bermuda,North America,North America,FIFA World Cup qualification,Lose
2004-03-26,Bahamas,Dominica,North America,North America,FIFA World Cup qualification,Draw
2004-03-27,Cuba,Cayman Islands,North America,North America,FIFA World Cup qualification,Win
2004-03-27,Suriname,Aruba,South America,North America,FIFA World Cup qualification,Win
2004-03-28,Bahamas,Dominica,North America,North America,FIFA World Cup qualification,Lose
2004-03-28,St. Lucia,British Virgin Islands,North America,North America,FIFA World Cup qualification,Win
2004-03-30,Argentina,Ecuador,South America,South America,FIFA World Cup qualification,Win
2004-03-30,Bolivia,Chile,South America,South America,FIFA World Cup qualification,Lose
2004-03-31,Hong Kong,China PR,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,India,Oman,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,Jordan,Qatar,Asia,Asia,FIFA World Cup qualification,Win
2004-03-31,Korea DPR,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Draw
2004-03-31,Kyrgyz Republic,Syria,Asia,Asia,FIFA World Cup qualification,Draw
2004-03-31,Laos,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,Malaysia,Kuwait,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,Maldives,Korea Republic,Africa,Asia,FIFA World Cup qualification,Draw
2004-03-31,Palestine,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
2004-03-31,Paraguay,Brazil,South America,South America,FIFA World Cup qualification,Draw
2004-03-31,Peru,Colombia,South America,South America,FIFA World Cup qualification,Lose
2004-03-31,Singapore,Japan,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,Sri Lanka,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,St. Kitts and Nevis,US Virgin Islands,North America,North America,FIFA World Cup qualification,Win
2004-03-31,Tajikistan,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2004-03-31,Turkmenistan,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2004-03-31,Uruguay,Venezuela,South America,South America,FIFA World Cup qualification,Lose
2004-03-31,Vietnam,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
2004-03-31,Yemen,Thailand,Asia,Asia,FIFA World Cup qualification,Lose
2004-05-10,Papua New Guinea,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Draw
2004-05-10,Samoa,American Samoa,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-10,Solomon Islands,Tonga,Oceania,Africa,FIFA World Cup qualification,Win
2004-05-10,Tahiti,Cook Islands,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-12,American Samoa,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-12,Fiji,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-12,Solomon Islands,Cook Islands,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-15,Fiji,American Samoa,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-15,Samoa,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-15,Tonga,Cook Islands,Africa,Oceania,FIFA World Cup qualification,Win
2004-05-17,American Samoa,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-17,Samoa,Fiji,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-17,Tahiti,Tonga,Oceania,Africa,FIFA World Cup qualification,Win
2004-05-19,Fiji,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-19,Samoa,Papua New Guinea,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-19,Solomon Islands,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Draw
2004-05-29,Australia,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-29,Tahiti,Fiji,Oceania,Oceania,FIFA World Cup qualification,Draw
2004-05-29,Vanuatu,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-05-31,Australia,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-31,Fiji,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Win
2004-05-31,New Zealand,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
2004-06-01,Bolivia,Paraguay,South America,South America,FIFA World Cup qualification,Win
2004-06-01,Uruguay,Peru,South America,South America,FIFA World Cup qualification,Lose
2004-06-01,Venezuela,Chile,South America,South America,FIFA World Cup qualification,Lose
2004-06-02,Australia,Fiji,Oceania,Oceania,FIFA World Cup qualification,Win
2004-06-02,Brazil,Argentina,South America,South America,FIFA World Cup qualification,Win
2004-06-02,Ecuador,Colombia,South America,South America,FIFA World Cup qualification,Win
2004-06-02,New Zealand,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-06-02,Tahiti,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-06-04,Australia,Vanuatu,Oceania,Oceania,FIFA World Cup qualification,Win
2004-06-04,Fiji,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Lose
2004-06-04,New Zealand,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
2004-06-05,Algeria,Angola,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-05,Burkina Faso,Ghana,Africa,Africa,FIFA World Cup qualification,Win
2004-06-05,Ecuador,Bolivia,South America,South America,FIFA World Cup qualification,Win
2004-06-05,Gabon,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-05,Malawi,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
2004-06-05,Nigeria,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
2004-06-05,Senegal,Congo,Africa,Africa,FIFA World Cup qualification,Win
